id;vencimento;descricao;fornecedor;obra;origem;status;valor
"861968";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"20,19"
"861969";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"9,03"
"861970";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861971";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861975";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861976";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"12,04"
"861977";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861978";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"12,04"
"861979";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"15,05"
"861980";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,95"
"861986";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861988";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"10,32"
"861989";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"12,90"
"861990";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,10"
"861991";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861992";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861993";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861994";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861999";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"40,38"
"862000";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"26,82"
"862001";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"862006";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"3,75"
"862007";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"2,58"
"862008";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"7,74"
"862002";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"12,90"
"862003";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"26,82"
"862004";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"40,38"
"862005";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"10,32"
"862009";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"19,74"
"861997";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"3,75"
"861996";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"2,58"
"861995";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"7,74"
"861987";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861985";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861984";"2025-06-05";"Contrato: 31 - Medição: 2";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"5,16"
"861983";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"20,19"
"861982";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"23,03"
"861981";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861974";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"15,05"
"861973";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861972";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"6,02"
"861959";"2025-06-05";"Contrato: 31 - Medição: 3";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"4,38"
"861951";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"3,87"
"861950";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"2,58"
"861949";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"13,41"
"861943";"2025-06-05";"Contrato: 31 - Medição: 4";"Retenção Técnica - Jair";"Luciana - Residencial Multifamiliar - Etapa Final";"importacao_excel";"a_pagar";"2,58"
"862034";"2025-06-10";"";"Coimbra";"Chlorum - Bases Pipe";"importacao_excel";"a_pagar";"380,78"
"862025";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"378,88"
"862029";"2025-06-10";"";"Coimbra";"Chlorum - Bases Pipe";"importacao_excel";"a_pagar";"380,78"
"862024";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"93,75"
"862031";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"58,51"
"862028";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"947,19"
"862019";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"149,94"
"862011";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"64,40"
"862012";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"947,19"
"862013";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"204,19"
"862014";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"155,25"
"862032";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"396,50"
"862020";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"84,97"
"862021";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"1731,42"
"862023";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"187,50"
"862017";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"93,75"
"862033";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"1731,42"
"862015";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"58,51"
"862016";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"396,50"
"862035";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"204,19"
"862027";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"149,94"
"862026";"2025-06-10";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"64,40"
"862010";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"187,50"
"862018";"2025-06-10";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"378,88"
"862022";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"84,97"
"862030";"2025-06-10";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"155,25"
"862047";"2025-06-11";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"22,11"
"862041";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"411,07"
"862040";"2025-06-11";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"237,50"
"862042";"2025-06-11";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"74,25"
"862043";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"40,75"
"862044";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"519,75"
"862048";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"402,50"
"862055";"2025-06-11";"";"Coimbra";"Lar Nossa Senhora";"importacao_excel";"a_pagar";"74,25"
"862054";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"402,50"
"862046";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"322,00"
"862045";"2025-06-11";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"22,11"
"862053";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"222,50"
"862052";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"7,61"
"862051";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"222,50"
"862050";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"322,00"
"862049";"2025-06-11";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"237,50"
"862039";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"7,61"
"862038";"2025-06-11";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"411,07"
"862037";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"519,75"
"862036";"2025-06-11";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"40,75"
"862067";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"5,86"
"862092";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,77"
"862057";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"2,92"
"862056";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,58"
"862093";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,77"
"862061";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,26"
"862059";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,51"
"862060";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,45"
"862062";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,08"
"862063";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,18"
"862064";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,16"
"862065";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"2,31"
"862088";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,04"
"862058";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,08"
"862068";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,06"
"862069";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,60"
"862070";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,32"
"862071";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,06"
"862072";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,33"
"862073";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,04"
"862074";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,18"
"862075";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,06"
"862076";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,46"
"862077";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,36"
"862083";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,05"
"862087";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"3,54"
"862091";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,06"
"862111";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,19"
"862110";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,13"
"862109";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,08"
"862085";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"2,06"
"862089";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,06"
"862079";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,19"
"862107";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,21"
"862080";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,17"
"862081";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,26"
"862082";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"5,00"
"862106";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,77"
"862105";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,42"
"862104";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"3,50"
"862103";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"28,66"
"862102";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"2,31"
"862101";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,77"
"862084";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,04"
"862086";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,50"
"862100";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,03"
"862099";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"22,51"
"862098";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,09"
"862097";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,27"
"862096";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"1,77"
"862095";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,03"
"862094";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,90"
"862090";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"2,43"
"862078";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,04"
"862108";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,21"
"862066";"2025-06-16";"Medição - Mai/2025";"Retenção Técnica - Márcio Eletricista";"Luciana - Residencial Multifamiliar 2ª Etapa";"importacao_excel";"a_pagar";"0,31"
"862112";"2025-06-27";"Contrato: Contrato Pintura - 78 - Medição: 2";"Retenção Técnica - Uberlândia Pinte";"Chlorum Solutions - Uberlândia";"importacao_excel";"a_pagar";"850,41"
"862114";"2025-07-03";"Contrato: 62 - Medição: 3";"Retenção Técnica - LJ Engenharia";"Hotel Qiu 2 - Fase 3";"importacao_excel";"a_pagar";"793,50"
"862113";"2025-07-03";"Medição - Jun/2025";"Retenção Técnica - Jair";"Car Sanitários";"importacao_excel";"a_pagar";"500,00"
"862115";"2025-07-10";"Contrato: Contrato Sanca de Gesso - 98 - Medição: 1";"Retenção Técnica - Gesso Moreira";"Car Sanitários";"importacao_excel";"a_pagar";"445,65"
"862118";"2025-07-10";"Contrato: Contrato acabamentos  - 102 - Medição: 1";"Jerryaliton Augusto Bezerra";"Car Sanitários";"importacao_excel";"a_pagar";"521,00"
"862116";"2025-07-10";"Medição - Jun/2025";"Retenção Técnica - Márcio Eletricista";"Car Sanitários";"importacao_excel";"a_pagar";"400,00"
"862117";"2025-07-10";"Medição - Jun/2025";"Retenção Técnica - Agostinho";"Car Sanitários";"importacao_excel";"a_pagar";"658,96"
"862119";"2025-07-15";"Contrato: Perfuração de água e esgoto - 109 - Medição: 1";"Retenção Técnica - Isaias - ISF Perfurações";"Hotel Qiu 2 - Fase 3";"importacao_excel";"a_pagar";"150,00"
"862122";"2025-07-16";"Contrato: Pintura Externa - 1 - Medição: 3";"Retenção Técnica - Jaziel - Santana e Azevedo";"Hotel Qiu 2 - Fase 3";"importacao_excel";"a_pagar";"3389,50"
"862120";"2025-07-16";"Contrato: Alvenaria reboco e peitoril - 60 - Medição: 3";"Retenção Técnica - RM Ramos";"Hotel Qiu 2 - Fase 3";"importacao_excel";"a_pagar";"3690,83"
"862121";"2025-07-16";"Contrato: Pintura Externa - 1 - Medição: 2";"Retenção Técnica - Jaziel - Santana e Azevedo";"Hotel Qiu 2 - Fase 3";"importacao_excel";"a_pagar";"3389,50"
"862123";"2025-07-21";"Adesivo Compund";"Ferragens Santa Rita";"Santuário - UTC";"importacao_excel";"a_pagar";"162,45"
"862124";"2025-07-21";"parafusos";"Ferragens Santa Rita";"Santuário - Praça Asa Sul";"importacao_excel";"a_pagar";"26,30"
"862157";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"54,90"
"862136";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"91,30"
"862135";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"431,58"
"862134";"2025-07-22";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"287,00"
"862145";"2025-07-22";"rejunte preto";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"31,21"
"862146";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"115,50"
"862147";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"475,02"
"862148";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"176,38"
"862149";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"63,90"
"862150";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"431,58"
"862169";"2025-07-22";"malha pop";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"76,22"
"862170";"2025-07-22";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"287,00"
"862171";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"54,90"
"862172";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"475,02"
"862173";"2025-07-22";"";"Coimbra";"Car Sanitários";"importacao_excel";"a_pagar";"8,12"
"862174";"2025-07-22";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"74,98"
"862175";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"54,90"
"862176";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"115,50"
"862177";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"1595,75"
"862178";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"54,90"
"862179";"2025-07-22";"";"Coimbra";"PALES ";"importacao_excel";"a_pagar";"287,00"
"862180";"2025-07-22";"";"Coimbra";"CASA DO PEQUENO";"importacao_excel";"a_pagar";"145,26"
